date[dTt] r[AU] clt[rad] lon[rad] n[1/cm^3] P[Pa] vr[km/s] vclt[km/s] vlon[km/s] Br[nT] Bclt[nT] Blon[nT]
2012-07-15T05:33:17 1.01644e+00 1.49438e+00 2.25568e-05 1.97631e+01 1.61190e-10 5.11512e+02 3.99143e+01 1.00248e+01 -8.94184e-01 1.15217e+01 -4.32981e+00 
2012-07-15T05:43:17 1.01644e+00 1.49436e+00 2.25278e-05 1.94895e+01 1.54404e-10 5.11849e+02 4.30825e+01 1.28086e+01 -8.01905e-01 1.23364e+01 -4.21802e+00 
2012-07-15T05:53:17 1.01644e+00 1.49435e+00 2.24988e-05 1.91397e+01 1.48473e-10 5.12244e+02 4.54776e+01 1.60981e+01 -7.09750e-01 1.30263e+01 -4.06820e+00 
2012-07-15T06:03:17 1.01644e+00 1.49434e+00 2.24698e-05 1.87192e+01 1.43423e-10 5.12645e+02 4.70188e+01 1.97551e+01 -6.13904e-01 1.35852e+01 -3.89337e+00 
2012-07-15T06:13:17 1.01644e+00 1.49433e+00 2.24408e-05 1.82591e+01 1.39281e-10 5.12961e+02 4.76261e+01 2.35643e+01 -5.15376e-01 1.40125e+01 -3.69173e+00 
2012-07-15T06:23:17 1.01644e+00 1.49432e+00 2.24119e-05 1.78075e+01 1.36096e-10 5.13119e+02 4.73042e+01 2.72820e+01 -4.22120e-01 1.43036e+01 -3.47402e+00 
2012-07-15T06:33:17 1.01644e+00 1.49431e+00 2.23829e-05 1.74026e+01 1.33866e-10 5.13107e+02 4.61931e+01 3.06889e+01 -3.44397e-01 1.44704e+01 -3.26394e+00 
2012-07-15T06:43:17 1.01644e+00 1.49429e+00 2.23539e-05 1.70563e+01 1.32574e-10 5.12975e+02 4.45291e+01 3.36441e+01 -2.90673e-01 1.45491e+01 -3.08152e+00 
2012-07-15T06:53:17 1.01644e+00 1.49428e+00 2.23249e-05 1.67617e+01 1.32003e-10 5.12768e+02 4.25018e+01 3.60412e+01 -2.65811e-01 1.45718e+01 -2.93521e+00 
2012-07-15T07:03:17 1.01644e+00 1.49427e+00 2.22959e-05 1.65026e+01 1.31758e-10 5.12442e+02 4.01700e+01 3.77675e+01 -2.71436e-01 1.45670e+01 -2.82598e+00 
2012-07-15T07:13:17 1.01644e+00 1.49426e+00 2.22669e-05 1.62659e+01 1.31565e-10 5.11925e+02 3.74923e+01 3.87463e+01 -3.06161e-01 1.45422e+01 -2.75359e+00 
2012-07-15T07:23:17 1.01644e+00 1.49425e+00 2.22380e-05 1.60437e+01 1.31221e-10 5.11160e+02 3.44068e+01 3.89951e+01 -3.66468e-01 1.44958e+01 -2.71420e+00 
2012-07-15T07:33:17 1.01644e+00 1.49424e+00 2.22090e-05 1.58346e+01 1.30786e-10 5.10159e+02 3.09195e+01 3.86544e+01 -4.47458e-01 1.44357e+01 -2.71147e+00 
2012-07-15T07:43:17 1.01644e+00 1.49422e+00 2.21800e-05 1.56407e+01 1.30339e-10 5.08994e+02 2.70982e+01 3.79419e+01 -5.44438e-01 1.43631e+01 -2.75698e+00 
2012-07-15T07:53:17 1.01644e+00 1.49421e+00 2.21510e-05 1.54645e+01 1.30034e-10 5.07755e+02 2.30390e+01 3.70191e+01 -6.56123e-01 1.42602e+01 -2.86577e+00 
2012-07-15T08:03:17 1.01644e+00 1.49420e+00 2.21220e-05 1.53061e+01 1.29998e-10 5.06500e+02 1.88422e+01 3.58821e+01 -7.85247e-01 1.41090e+01 -3.05981e+00 
2012-07-15T08:13:17 1.01644e+00 1.49419e+00 2.20930e-05 1.51622e+01 1.30038e-10 5.05216e+02 1.46113e+01 3.44318e+01 -9.35929e-01 1.39208e+01 -3.35665e+00 
2012-07-15T08:23:17 1.01644e+00 1.49418e+00 2.20641e-05 1.50276e+01 1.30003e-10 5.03909e+02 1.04602e+01 3.25766e+01 -1.10828e+00 1.37219e+01 -3.75301e+00 
2012-07-15T08:33:17 1.01644e+00 1.49417e+00 2.20351e-05 1.48966e+01 1.29686e-10 5.02586e+02 6.49182e+00 3.03541e+01 -1.29703e+00 1.35309e+01 -4.22432e+00 
2012-07-15T08:43:17 1.01644e+00 1.49415e+00 2.20061e-05 1.47663e+01 1.29037e-10 5.01276e+02 2.77227e+00 2.78947e+01 -1.49395e+00 1.33555e+01 -4.73677e+00 
2012-07-15T08:53:17 1.01644e+00 1.49414e+00 2.19771e-05 1.46385e+01 1.28080e-10 4.99985e+02 -6.70131e-01 2.53540e+01 -1.69102e+00 1.31975e+01 -5.25765e+00 
2012-07-15T09:03:17 1.01643e+00 1.49413e+00 2.19481e-05 1.45196e+01 1.26878e-10 4.98707e+02 -3.83477e+00 2.28498e+01 -1.88203e+00 1.30581e+01 -5.75823e+00 
2012-07-15T09:13:17 1.01643e+00 1.49412e+00 2.19191e-05 1.44198e+01 1.25484e-10 4.97418e+02 -6.72980e+00 2.04725e+01 -2.06265e+00 1.29355e+01 -6.21871e+00 
2012-07-15T09:23:17 1.01643e+00 1.49411e+00 2.18902e-05 1.43496e+01 1.23954e-10 4.96112e+02 -9.36266e+00 1.82844e+01 -2.23027e+00 1.28268e+01 -6.62977e+00 
2012-07-15T09:33:17 1.01643e+00 1.49410e+00 2.18612e-05 1.43173e+01 1.22361e-10 4.94810e+02 -1.17422e+01 1.63282e+01 -2.38398e+00 1.27274e+01 -6.99012e+00 
2012-07-15T09:43:17 1.01643e+00 1.49408e+00 2.18322e-05 1.43273e+01 1.20780e-10 4.93545e+02 -1.38854e+01 1.46192e+01 -2.52429e+00 1.26365e+01 -7.30154e+00 
2012-07-15T09:53:17 1.01643e+00 1.49407e+00 2.18032e-05 1.43802e+01 1.19214e-10 4.92340e+02 -1.58194e+01 1.31555e+01 -2.65266e+00 1.25713e+01 -7.56808e+00 
2012-07-15T10:03:17 1.01643e+00 1.49406e+00 2.17742e-05 1.44735e+01 1.17636e-10 4.91202e+02 -1.75814e+01 1.19227e+01 -2.77011e+00 1.25488e+01 -7.79547e+00 
2012-07-15T10:13:17 1.01643e+00 1.49405e+00 2.17453e-05 1.46035e+01 1.16015e-10 4.90128e+02 -1.92094e+01 1.08997e+01 -2.87656e+00 1.25638e+01 -7.99001e+00 
2012-07-15T10:23:17 1.01643e+00 1.49404e+00 2.17163e-05 1.47691e+01 1.14330e-10 4.89097e+02 -2.07375e+01 1.00590e+01 -2.97176e+00 1.25966e+01 -8.15766e+00 
2012-07-15T10:33:17 1.01643e+00 1.49403e+00 2.16873e-05 1.49722e+01 1.12628e-10 4.88096e+02 -2.21879e+01 9.37668e+00 -3.05631e+00 1.26313e+01 -8.30153e+00 
2012-07-15T10:43:17 1.01643e+00 1.49401e+00 2.16583e-05 1.52158e+01 1.10949e-10 4.87106e+02 -2.35716e+01 8.84647e+00 -3.13163e+00 1.26618e+01 -8.42215e+00 
2012-07-15T10:53:17 1.01643e+00 1.49400e+00 2.16293e-05 1.55004e+01 1.09313e-10 4.86110e+02 -2.48924e+01 8.47505e+00 -3.19950e+00 1.26888e+01 -8.51987e+00 
2012-07-15T11:03:17 1.01643e+00 1.49399e+00 2.16003e-05 1.58203e+01 1.07739e-10 4.85096e+02 -2.61508e+01 8.26544e+00 -3.26259e+00 1.27140e+01 -8.59486e+00 
2012-07-15T11:13:17 1.01643e+00 1.49398e+00 2.15714e-05 1.61667e+01 1.06231e-10 4.84060e+02 -2.73481e+01 8.20461e+00 -3.32397e+00 1.27379e+01 -8.64731e+00 
2012-07-15T11:23:17 1.01643e+00 1.49397e+00 2.15424e-05 1.65301e+01 1.04796e-10 4.83004e+02 -2.84839e+01 8.26647e+00 -3.38592e+00 1.27595e+01 -8.67827e+00 
2012-07-15T11:33:17 1.01643e+00 1.49396e+00 2.15134e-05 1.69038e+01 1.03441e-10 4.81931e+02 -2.95585e+01 8.41995e+00 -3.44937e+00 1.27774e+01 -8.68986e+00 
2012-07-15T11:43:17 1.01643e+00 1.49394e+00 2.14844e-05 1.72842e+01 1.02164e-10 4.80845e+02 -3.05716e+01 8.63756e+00 -3.51411e+00 1.27903e+01 -8.68628e+00 
2012-07-15T11:53:17 1.01643e+00 1.49393e+00 2.14554e-05 1.76702e+01 1.00963e-10 4.79755e+02 -3.15242e+01 8.89921e+00 -3.57941e+00 1.27969e+01 -8.67149e+00 
2012-07-15T12:03:17 1.01643e+00 1.49392e+00 2.14245e-05 1.80627e+01 9.98282e-11 4.78663e+02 -3.24196e+01 9.19488e+00 -3.64444e+00 1.27962e+01 -8.64581e+00 
2012-07-15T12:13:17 1.01643e+00 1.49391e+00 2.13896e-05 1.84640e+01 9.87609e-11 4.77572e+02 -3.32637e+01 9.52047e+00 -3.70937e+00 1.27875e+01 -8.60701e+00 
2012-07-15T12:23:17 1.01643e+00 1.49390e+00 2.13546e-05 1.88767e+01 9.77661e-11 4.76484e+02 -3.40644e+01 9.87301e+00 -3.77535e+00 1.27716e+01 -8.55224e+00 
2012-07-15T12:33:17 1.01643e+00 1.49389e+00 2.13197e-05 1.93030e+01 9.68518e-11 4.75401e+02 -3.48320e+01 1.02473e+01 -3.84332e+00 1.27499e+01 -8.48173e+00 
2012-07-15T12:43:17 1.01643e+00 1.49387e+00 2.12848e-05 1.97436e+01 9.60235e-11 4.74327e+02 -3.55786e+01 1.06411e+01 -3.91383e+00 1.27240e+01 -8.39670e+00 
2012-07-15T12:53:17 1.01643e+00 1.49386e+00 2.12499e-05 2.01965e+01 9.52762e-11 4.73263e+02 -3.63168e+01 1.10616e+01 -3.98724e+00 1.26959e+01 -8.29770e+00 
2012-07-15T13:03:17 1.01643e+00 1.49385e+00 2.12150e-05 2.06573e+01 9.46000e-11 4.72214e+02 -3.70586e+01 1.15249e+01 -4.06381e+00 1.26671e+01 -8.18461e+00 
2012-07-15T13:13:17 1.01643e+00 1.49384e+00 2.11800e-05 2.11193e+01 9.39825e-11 4.71184e+02 -3.78126e+01 1.20494e+01 -4.14366e+00 1.26386e+01 -8.05714e+00 
2012-07-15T13:23:17 1.01643e+00 1.49383e+00 2.11451e-05 2.15750e+01 9.34129e-11 4.70181e+02 -3.85831e+01 1.26486e+01 -4.22683e+00 1.26107e+01 -7.91543e+00 
2012-07-15T13:33:17 1.01643e+00 1.49382e+00 2.11102e-05 2.20170e+01 9.28907e-11 4.69210e+02 -3.93687e+01 1.33274e+01 -4.31327e+00 1.25832e+01 -7.76020e+00 
2012-07-15T13:43:17 1.01642e+00 1.49381e+00 2.10753e-05 2.24397e+01 9.24209e-11 4.68276e+02 -4.01625e+01 1.40803e+01 -4.40273e+00 1.25561e+01 -7.59237e+00 
2012-07-15T13:53:17 1.01642e+00 1.49379e+00 2.10404e-05 2.28395e+01 9.20099e-11 4.67373e+02 -4.09534e+01 1.48936e+01 -4.49484e+00 1.25306e+01 -7.41420e+00 
2012-07-15T14:03:17 1.01642e+00 1.49378e+00 2.10054e-05 2.32142e+01 9.16314e-11 4.66493e+02 -4.17276e+01 1.57476e+01 -4.58920e+00 1.25082e+01 -7.22901e+00 
2012-07-15T14:13:17 1.01642e+00 1.49377e+00 2.09705e-05 2.35636e+01 9.12439e-11 4.65625e+02 -4.24700e+01 1.66201e+01 -4.68546e+00 1.24910e+01 -7.04035e+00 
2012-07-15T14:23:17 1.01642e+00 1.49376e+00 2.09356e-05 2.38884e+01 9.08070e-11 4.64762e+02 -4.31660e+01 1.74896e+01 -4.78330e+00 1.24808e+01 -6.85093e+00 
2012-07-15T14:33:17 1.01642e+00 1.49375e+00 2.09007e-05 2.41904e+01 9.02837e-11 4.63901e+02 -4.38049e+01 1.83378e+01 -4.88242e+00 1.24794e+01 -6.66317e+00 
2012-07-15T14:43:17 1.01642e+00 1.49374e+00 2.08658e-05 2.44719e+01 8.96620e-11 4.63043e+02 -4.43816e+01 1.91509e+01 -4.98246e+00 1.24875e+01 -6.47859e+00 
2012-07-15T14:53:17 1.01642e+00 1.49372e+00 2.08308e-05 2.47352e+01 8.89339e-11 4.62189e+02 -4.48986e+01 1.99215e+01 -5.08312e+00 1.25060e+01 -6.29676e+00 
2012-07-15T15:03:17 1.01642e+00 1.49371e+00 2.07959e-05 2.49821e+01 8.80952e-11 4.61339e+02 -4.53652e+01 2.06487e+01 -5.18412e+00 1.25350e+01 -6.11607e+00 
2012-07-15T15:13:17 1.01642e+00 1.49370e+00 2.07610e-05 2.52142e+01 8.71467e-11 4.60493e+02 -4.57979e+01 2.13369e+01 -5.28506e+00 1.25746e+01 -5.93435e+00 
2012-07-15T15:23:17 1.01642e+00 1.49369e+00 2.07261e-05 2.54298e+01 8.60859e-11 4.59655e+02 -4.62158e+01 2.19940e+01 -5.38544e+00 1.26244e+01 -5.74942e+00 
2012-07-15T15:33:17 1.01642e+00 1.49368e+00 2.06912e-05 2.56219e+01 8.49160e-11 4.58830e+02 -4.66378e+01 2.26288e+01 -5.48473e+00 1.26842e+01 -5.55946e+00 
2012-07-15T15:43:17 1.01642e+00 1.49367e+00 2.06562e-05 2.57787e+01 8.36433e-11 4.58024e+02 -4.70794e+01 2.32500e+01 -5.58243e+00 1.27533e+01 -5.36337e+00 
2012-07-15T15:53:17 1.01642e+00 1.49366e+00 2.06213e-05 2.58849e+01 8.22774e-11 4.57246e+02 -4.75516e+01 2.38643e+01 -5.67813e+00 1.28309e+01 -5.16065e+00 
2012-07-15T16:03:17 1.01642e+00 1.49364e+00 2.05864e-05 2.59275e+01 8.08452e-11 4.56503e+02 -4.80627e+01 2.44754e+01 -5.77149e+00 1.29158e+01 -4.95088e+00 
2012-07-15T16:13:17 1.01642e+00 1.49363e+00 2.05515e-05 2.58989e+01 7.93795e-11 4.55797e+02 -4.86151e+01 2.50835e+01 -5.86229e+00 1.30064e+01 -4.73372e+00 
2012-07-15T16:23:17 1.01642e+00 1.49362e+00 2.05165e-05 2.57991e+01 7.79072e-11 4.55124e+02 -4.92058e+01 2.56852e+01 -5.95043e+00 1.31012e+01 -4.50902e+00 
2012-07-15T16:33:17 1.01642e+00 1.49361e+00 2.04816e-05 2.56357e+01 7.64449e-11 4.54475e+02 -4.98250e+01 2.62743e+01 -6.03592e+00 1.31985e+01 -4.27672e+00 
2012-07-15T16:43:17 1.01642e+00 1.49360e+00 2.04467e-05 2.54214e+01 7.49926e-11 4.53841e+02 -5.04592e+01 2.68428e+01 -6.11882e+00 1.32973e+01 -4.03694e+00 
2012-07-15T16:53:17 1.01642e+00 1.49359e+00 2.04118e-05 2.51720e+01 7.35419e-11 4.53209e+02 -5.10951e+01 2.73830e+01 -6.19926e+00 1.33969e+01 -3.78969e+00 
2012-07-15T17:03:17 1.01642e+00 1.49357e+00 2.03769e-05 2.49015e+01 7.20827e-11 4.52573e+02 -5.17226e+01 2.78894e+01 -6.27731e+00 1.34969e+01 -3.53588e+00 
2012-07-15T17:13:17 1.01642e+00 1.49356e+00 2.03420e-05 2.46147e+01 7.06040e-11 4.51930e+02 -5.23384e+01 2.83607e+01 -6.35300e+00 1.35973e+01 -3.27733e+00 
2012-07-15T17:23:17 1.01642e+00 1.49355e+00 2.03070e-05 2.43087e+01 6.90951e-11 4.51280e+02 -5.29458e+01 2.87985e+01 -6.42621e+00 1.36984e+01 -3.01560e+00 
2012-07-15T17:33:17 1.01642e+00 1.49354e+00 2.02721e-05 2.39763e+01 6.75471e-11 4.50625e+02 -5.35527e+01 2.92061e+01 -6.49684e+00 1.38005e+01 -2.75160e+00 
2012-07-15T17:43:17 1.01642e+00 1.49353e+00 2.02372e-05 2.36131e+01 6.59537e-11 4.49970e+02 -5.41686e+01 2.95855e+01 -6.56486e+00 1.39038e+01 -2.48563e+00 
2012-07-15T17:53:17 1.01642e+00 1.49352e+00 2.02023e-05 2.32221e+01 6.43134e-11 4.49320e+02 -5.48013e+01 2.99359e+01 -6.63028e+00 1.40088e+01 -2.21768e+00 
2012-07-15T18:03:17 1.01642e+00 1.49351e+00 2.01674e-05 2.28115e+01 6.26283e-11 4.48679e+02 -5.54561e+01 3.02514e+01 -6.69310e+00 1.41152e+01 -1.94758e+00 
2012-07-15T18:13:17 1.01641e+00 1.49349e+00 2.01324e-05 2.23887e+01 6.09019e-11 4.48050e+02 -5.61369e+01 3.05216e+01 -6.75331e+00 1.42229e+01 -1.67521e+00 
2012-07-15T18:23:17 1.01641e+00 1.49348e+00 2.00975e-05 2.19585e+01 5.91379e-11 4.47435e+02 -5.68455e+01 3.07338e+01 -6.81089e+00 1.43309e+01 -1.40057e+00 
2012-07-15T18:33:17 1.01641e+00 1.49347e+00 2.00626e-05 2.15218e+01 5.73416e-11 4.46835e+02 -5.75822e+01 3.08772e+01 -6.86587e+00 1.44382e+01 -1.12391e+00 
2012-07-15T18:43:17 1.01641e+00 1.49346e+00 2.00277e-05 2.10783e+01 5.55191e-11 4.46248e+02 -5.83445e+01 3.09484e+01 -6.91826e+00 1.45434e+01 -8.45574e-01 
2012-07-15T18:53:17 1.01641e+00 1.49345e+00 1.99927e-05 2.06277e+01 5.36776e-11 4.45674e+02 -5.91268e+01 3.09533e+01 -6.96808e+00 1.46450e+01 -5.66040e-01 
2012-07-15T19:03:17 1.01641e+00 1.49344e+00 1.99578e-05 2.01700e+01 5.18269e-11 4.45109e+02 -5.99211e+01 3.09058e+01 -7.01536e+00 1.47414e+01 -2.85721e-01 
2012-07-15T19:13:17 1.01641e+00 1.49342e+00 1.99229e-05 1.97061e+01 4.99741e-11 4.44552e+02 -6.07183e+01 3.08223e+01 -7.06016e+00 1.48312e+01 -5.05753e-03 
2012-07-15T19:23:17 1.01641e+00 1.49341e+00 1.98880e-05 1.92374e+01 4.81319e-11 4.44000e+02 -6.15094e+01 3.07096e+01 -7.10262e+00 1.49134e+01 2.75574e-01 
2012-07-15T19:33:17 1.01641e+00 1.49340e+00 1.98531e-05 1.87659e+01 4.63176e-11 4.43453e+02 -6.22889e+01 3.05665e+01 -7.14303e+00 1.49860e+01 5.56053e-01 
2012-07-15T19:43:17 1.01641e+00 1.49339e+00 1.98181e-05 1.82930e+01 4.45466e-11 4.42907e+02 -6.30538e+01 3.03878e+01 -7.18188e+00 1.50470e+01 8.36624e-01 
2012-07-15T19:53:17 1.01641e+00 1.49338e+00 1.97832e-05 1.78205e+01 4.28359e-11 4.42363e+02 -6.38039e+01 3.01700e+01 -7.21977e+00 1.50949e+01 1.11786e+00 
2012-07-15T20:03:17 1.01641e+00 1.49337e+00 1.97483e-05 1.73504e+01 4.11948e-11 4.41819e+02 -6.45394e+01 2.99172e+01 -7.25741e+00 1.51296e+01 1.40061e+00 
2012-07-15T20:13:17 1.01641e+00 1.49336e+00 1.97134e-05 1.68848e+01 3.96266e-11 4.41273e+02 -6.52591e+01 2.96378e+01 -7.29549e+00 1.51512e+01 1.68517e+00 
2012-07-15T20:23:17 1.01641e+00 1.49334e+00 1.96785e-05 1.64258e+01 3.81327e-11 4.40726e+02 -6.59605e+01 2.93403e+01 -7.33453e+00 1.51608e+01 1.97068e+00 
2012-07-15T20:33:17 1.01641e+00 1.49333e+00 1.96435e-05 1.59748e+01 3.67119e-11 4.40178e+02 -6.66399e+01 2.90291e+01 -7.37478e+00 1.51597e+01 2.25550e+00 
2012-07-15T20:43:17 1.01641e+00 1.49332e+00 1.96086e-05 1.55328e+01 3.53623e-11 4.39632e+02 -6.72932e+01 2.87044e+01 -7.41628e+00 1.51495e+01 2.53771e+00 
2012-07-15T20:53:17 1.01641e+00 1.49331e+00 1.95737e-05 1.51003e+01 3.40802e-11 4.39088e+02 -6.79167e+01 2.83651e+01 -7.45899e+00 1.51315e+01 2.81547e+00 
2012-07-15T21:03:17 1.01641e+00 1.49330e+00 1.95388e-05 1.46776e+01 3.28643e-11 4.38547e+02 -6.85076e+01 2.80104e+01 -7.50272e+00 1.51066e+01 3.08754e+00 
2012-07-15T21:13:17 1.01641e+00 1.49329e+00 1.95039e-05 1.42645e+01 3.17116e-11 4.38008e+02 -6.90644e+01 2.76407e+01 -7.54726e+00 1.50756e+01 3.35352e+00 
2012-07-15T21:23:17 1.01641e+00 1.49327e+00 1.94689e-05 1.38611e+01 3.06204e-11 4.37470e+02 -6.95863e+01 2.72563e+01 -7.59237e+00 1.50390e+01 3.61331e+00 
2012-07-15T21:33:17 1.01641e+00 1.49326e+00 1.94340e-05 1.34677e+01 2.95893e-11 4.36933e+02 -7.00726e+01 2.68564e+01 -7.63780e+00 1.49976e+01 3.86753e+00 
2012-07-15T21:43:17 1.01641e+00 1.49325e+00 1.93991e-05 1.30849e+01 2.86163e-11 4.36397e+02 -7.05223e+01 2.64394e+01 -7.68329e+00 1.49512e+01 4.11713e+00 
2012-07-15T21:53:17 1.01641e+00 1.49324e+00 1.93642e-05 1.27136e+01 2.76953e-11 4.35859e+02 -7.09356e+01 2.60027e+01 -7.72855e+00 1.49006e+01 4.36281e+00 
2012-07-15T22:03:17 1.01641e+00 1.49323e+00 1.93293e-05 1.23551e+01 2.68201e-11 4.35321e+02 -7.13117e+01 2.55451e+01 -7.77329e+00 1.48469e+01 4.60477e+00 
2012-07-15T22:13:17 1.01641e+00 1.49322e+00 1.92943e-05 1.20100e+01 2.59865e-11 4.34783e+02 -7.16503e+01 2.50668e+01 -7.81726e+00 1.47911e+01 4.84344e+00 
2012-07-15T22:23:17 1.01641e+00 1.49321e+00 1.92594e-05 1.16785e+01 2.51908e-11 4.34248e+02 -7.19527e+01 2.45695e+01 -7.86027e+00 1.47320e+01 5.07902e+00 
2012-07-15T22:33:17 1.01641e+00 1.49319e+00 1.92245e-05 1.13603e+01 2.44227e-11 4.33714e+02 -7.22192e+01 2.40560e+01 -7.90207e+00 1.46696e+01 5.31197e+00 
2012-07-15T22:43:17 1.01640e+00 1.49318e+00 1.91896e-05 1.10547e+01 2.36753e-11 4.33183e+02 -7.24488e+01 2.35301e+01 -7.94270e+00 1.46057e+01 5.54228e+00 
2012-07-15T22:53:17 1.01640e+00 1.49317e+00 1.91547e-05 1.07612e+01 2.29447e-11 4.32652e+02 -7.26424e+01 2.29959e+01 -7.98222e+00 1.45420e+01 5.76974e+00 
2012-07-15T23:03:17 1.01640e+00 1.49316e+00 1.91197e-05 1.04790e+01 2.22307e-11 4.32121e+02 -7.28060e+01 2.24571e+01 -8.02063e+00 1.44775e+01 5.99396e+00 
2012-07-15T23:13:17 1.01640e+00 1.49315e+00 1.90848e-05 1.02075e+01 2.15324e-11 4.31586e+02 -7.29481e+01 2.19162e+01 -8.05797e+00 1.44102e+01 6.21457e+00 
2012-07-15T23:23:17 1.01640e+00 1.49314e+00 1.90499e-05 9.94610e+00 2.08540e-11 4.31046e+02 -7.30787e+01 2.13744e+01 -8.09430e+00 1.43390e+01 6.43128e+00 
2012-07-15T23:33:17 1.01640e+00 1.49312e+00 1.90150e-05 9.69444e+00 2.01983e-11 4.30506e+02 -7.32047e+01 2.08319e+01 -8.12963e+00 1.42641e+01 6.64391e+00 
2012-07-15T23:43:17 1.01640e+00 1.49311e+00 1.89800e-05 9.45203e+00 1.95668e-11 4.29966e+02 -7.33284e+01 2.02885e+01 -8.16393e+00 1.41863e+01 6.85228e+00 
2012-07-15T23:53:17 1.01640e+00 1.49310e+00 1.89451e-05 9.21826e+00 1.89587e-11 4.29431e+02 -7.34475e+01 1.97441e+01 -8.19716e+00 1.41065e+01 7.05626e+00 
2012-07-16T00:03:17 1.01640e+00 1.49309e+00 1.89102e-05 8.99252e+00 1.83727e-11 4.28904e+02 -7.35575e+01 1.91992e+01 -8.22927e+00 1.40250e+01 7.25576e+00 
2012-07-16T00:13:17 1.01640e+00 1.49308e+00 1.88753e-05 8.77423e+00 1.78072e-11 4.28384e+02 -7.36540e+01 1.86542e+01 -8.26022e+00 1.39417e+01 7.45079e+00 
2012-07-16T00:23:17 1.01640e+00 1.49307e+00 1.88404e-05 8.56298e+00 1.72609e-11 4.27873e+02 -7.37344e+01 1.81102e+01 -8.29001e+00 1.38567e+01 7.64175e+00 
2012-07-16T00:33:17 1.01640e+00 1.49305e+00 1.88055e-05 8.35851e+00 1.67324e-11 4.27370e+02 -7.37980e+01 1.75672e+01 -8.31865e+00 1.37699e+01 7.82902e+00 
2012-07-16T00:43:17 1.01640e+00 1.49304e+00 1.87705e-05 8.16069e+00 1.62213e-11 4.26875e+02 -7.38455e+01 1.70251e+01 -8.34617e+00 1.36812e+01 8.01286e+00 
2012-07-16T00:53:17 1.01640e+00 1.49303e+00 1.87356e-05 7.96950e+00 1.57273e-11 4.26390e+02 -7.38792e+01 1.64830e+01 -8.37264e+00 1.35907e+01 8.19338e+00 
2012-07-16T01:03:17 1.01640e+00 1.49302e+00 1.87007e-05 7.78494e+00 1.52507e-11 4.25914e+02 -7.39008e+01 1.59398e+01 -8.39809e+00 1.34986e+01 8.37052e+00 
2012-07-16T01:13:17 1.01640e+00 1.49301e+00 1.86658e-05 7.60700e+00 1.47918e-11 4.25448e+02 -7.39123e+01 1.53943e+01 -8.42257e+00 1.34048e+01 8.54421e+00 
2012-07-16T01:23:17 1.01640e+00 1.49300e+00 1.86309e-05 7.43562e+00 1.43505e-11 4.24991e+02 -7.39147e+01 1.48469e+01 -8.44610e+00 1.33096e+01 8.71430e+00 
2012-07-16T01:33:17 1.01640e+00 1.49299e+00 1.85959e-05 7.27065e+00 1.39269e-11 4.24543e+02 -7.39089e+01 1.42987e+01 -8.46867e+00 1.32130e+01 8.88062e+00 
2012-07-16T01:43:17 1.01640e+00 1.49297e+00 1.85610e-05 7.11194e+00 1.35204e-11 4.24105e+02 -7.38955e+01 1.37510e+01 -8.49027e+00 1.31153e+01 9.04304e+00 
2012-07-16T01:53:17 1.01640e+00 1.49296e+00 1.85261e-05 6.95931e+00 1.31304e-11 4.23675e+02 -7.38761e+01 1.32061e+01 -8.51088e+00 1.30165e+01 9.20146e+00 
2012-07-16T02:03:17 1.01640e+00 1.49295e+00 1.84912e-05 6.81266e+00 1.27561e-11 4.23253e+02 -7.38496e+01 1.26658e+01 -8.53049e+00 1.29169e+01 9.35587e+00 
2012-07-16T02:13:17 1.01640e+00 1.49294e+00 1.84562e-05 6.67182e+00 1.23968e-11 4.22839e+02 -7.38132e+01 1.21313e+01 -8.54911e+00 1.28166e+01 9.50629e+00 
2012-07-16T02:23:17 1.01640e+00 1.49293e+00 1.84213e-05 6.53660e+00 1.20518e-11 4.22432e+02 -7.37629e+01 1.16033e+01 -8.56672e+00 1.27160e+01 9.65278e+00 
2012-07-16T02:33:17 1.01640e+00 1.49292e+00 1.83864e-05 6.40674e+00 1.17206e-11 4.22029e+02 -7.36954e+01 1.10816e+01 -8.58333e+00 1.26151e+01 9.79541e+00 
2012-07-16T02:43:17 1.01640e+00 1.49290e+00 1.83515e-05 6.28201e+00 1.14024e-11 4.21631e+02 -7.36075e+01 1.05656e+01 -8.59894e+00 1.25138e+01 9.93425e+00 
2012-07-16T02:53:17 1.01640e+00 1.49289e+00 1.83166e-05 6.16217e+00 1.10967e-11 4.21237e+02 -7.34984e+01 1.00543e+01 -8.61356e+00 1.24123e+01 1.00694e+01 
2012-07-16T03:03:17 1.01640e+00 1.49288e+00 1.82816e-05 6.04698e+00 1.08029e-11 4.20846e+02 -7.33688e+01 9.54645e+00 -8.62718e+00 1.23103e+01 1.02009e+01 
2012-07-16T03:13:17 1.01639e+00 1.49287e+00 1.82467e-05 5.93620e+00 1.05201e-11 4.20460e+02 -7.32208e+01 9.04077e+00 -8.63982e+00 1.22081e+01 1.03290e+01 
2012-07-16T03:23:17 1.01639e+00 1.49286e+00 1.82118e-05 5.82956e+00 1.02478e-11 4.20078e+02 -7.30559e+01 8.53594e+00 -8.65150e+00 1.21057e+01 1.04537e+01 
2012-07-16T03:33:17 1.01639e+00 1.49285e+00 1.81769e-05 5.72675e+00 9.98520e-12 4.19703e+02 -7.28753e+01 8.03078e+00 -8.66224e+00 1.20030e+01 1.05751e+01 
